name,tag,address,tel,url
マイコショップ,衣料・身の回り品取扱店,〒600-8150 京都府京都市下京区上珠数屋町334番地ラシーヌホーム京都１Ｆ,075-353-6315,https://www.racine-inc.co.jp/
松葉家旅館,飲食店,〒600-8150 京都府京都市下京区上珠数屋町通東洞院西入ル上珠数屋町329松葉家旅館,075-351-3727,http://www.matsubayainn.com
井筒八ッ橋本舗井筒茶店,飲食料品店,〒600-8214 京都府京都市下京区東塩小路高倉町8-3（京都駅八条口）,075-574-7880,
本家西尾八ッ橋  八条口店,その他小売業,〒600-8214 京都府京都市下京区東塩小路高倉町8-3JR京都駅アスティーロード内1F,075-662-2788,https://www.8284.co.jp/
ぎをん為治郎  八条口店,飲食店,〒600-8214 京都府京都市下京区東塩小路高倉町,075-662-2788,https://www.8284.co.jp/
京つけものもり  八条小町店,その他小売業,〒600-8214 京都府京都市下京区東塩小路高倉町8-3JR京都駅八条小町内,075-671-6677,http://www.kyoto-mori.com
京都駅  井和井,雑貨店,〒600-8214 京都府京都市下京区東塩小路高倉町JR京都駅構内ASTY京都,075-682-1788,
志津屋  京都駅店,その他小売業,〒600-8214 京都府京都市下京区東塩小路高倉町8-3JR京都駅八条口 アスティロード内,075-692-2452,
寿しのむさし京都駅八条口店,飲食店,〒600-8214 京都府京都市下京区東塩小路高倉町83ASTY京都おもてなし小路レストラン街,075-662-0634,https://sushinomusashi.com/
マツモトキヨシ京都駅八条口店,ドラッグストア・調剤薬局,〒600-8214 京都府京都市下京区東塩小路高倉町8-3アスティ京都1階,075-662-1021,
京のみやげ,その他小売業,〒600-8214 京都府京都市下京区東塩小路高倉町8-3京都駅新幹線改札内,075-661-8305,https://www.asty-kyoto.co.jp/asty_kyoto/store/186/
京老舗の味  舞妓,その他小売業,〒600-8214 京都府京都市下京区東塩小路高倉町8-3京都駅新幹線改札内,075-693-5560,https://www.asty-kyoto.co.jp/asty_kyoto/store/185/
古都みやび,その他小売業,〒600-8214 京都府京都市下京区東塩小路高倉町8-3京都駅新幹線改札内,075-693-3651,https://www.asty-kyoto.co.jp/asty_kyoto/store/175/
中華そばますたに拉麺小路店,飲食店,〒600-8210 京都府京都市下京区東塩小路町901京都駅ビル,075-365-2077,
東京新橋へそ京都駅前店,飲食店,〒600-8211 京都府京都市下京区七条通烏丸東入真苧屋町２０３番地,075-341-4194,https://tabelog.com/kyoto/A2601/A260101/26024829/
天ぷら・割鮮酒処へそ京都店,飲食店,〒600-8211 京都府京都市下京区七条通烏丸東入真苧屋町１９７番地ブーケガルニビル１階,075-354-1137,https://tabelog.com/kyoto/A2601/A260101/26034387/
el Pollo,飲食店,〒600-8211 京都府京都市下京区七条烏丸東北角桜木町99ブーケガルニビルB1,075-708-6158,
京都勝牛    京都駅前店,飲食店,〒600-8211 京都府京都市下京区真苧屋町211,075-365-4188,https://gyukatsu-kyotokatsugyu.com/
ローソン烏丸七条店,コンビニ,〒600-8211 京都府京都市下京区真苧屋町195,075-352-5562,
立ちのみ いなせや 京都駅前店,飲食店,〒600-8211 京都府京都市下京区真苧屋町220-8,075-371-8878,https://gallant-kyoto.net/tachinomi-inaseya
織り寿司むさしポルタ店,飲食料品店,〒600-8212 京都府京都市下京区塩小路町下ル京都駅地下街ポルタ東エリア,075-352-0634,https://ori.sushinomusashi.com/
くまざわ書店京都ポルタ店,書籍文房具小売店,〒600-8212 京都府京都市下京区烏丸通り塩小路町下ル東小路町京都駅前地下街Ｐｏｒｔａ６０４号,075-352-7020,
アパヴィラホテル〈京都駅前〉,その他業種,〒600-8212 京都府京都市下京区東洞院通七条下ル塩小路町533番地アパヴィラホテル〈京都駅前〉,075-341-8111,https://www.apahotel.com/hotel/kansai/kyoto/villa-kyoto-ekimae/
PROPORTION,衣料・身の回り品取扱店,〒600-8212 京都府京都市下京区烏丸通塩小路下る東塩小路町902,075-708-3471,https://store.saneibd.com/proportionbodydressing
しょうずや,飲食店,〒600-8150 京都府京都市下京区上珠数屋町334番地ラシーヌホーム京都１Ｆ,075-353-6315,https://www.racine-inc.co.jp/
京とうふ並河商店,飲食料品店,〒600-8152 京都府京都市下京区筒金町５０番地,075-371-1722,
料理旅宿  井筒安,飲食店,〒600-8156 京都府京都市下京区笹屋町272,075-371-1574,https://izuyasu.com/
北川与三兵衛商店,その他小売業,〒600-8157 京都府京都市下京区橘町77,075-371-2556,http://kitagawa-kyoto.jp/
株式会社森信三郎商舗,その他小売業,〒600-8157 京都府京都市下京区橘町７８番地,075-371-9236,http://butsuguya.com/
ファミリーマート東洞院下珠数屋町店,コンビニ,〒600-8157 京都府京都市下京区橘町69,075-353-7423,
京の宿  北海館  お花坊,その他小売業,〒600-8158 京都府京都市下京区不明門通下珠数屋町卓屋町66-2,075-371-3688,https://www.ohanabo.com/
Wine&Highball  つちや,飲食店,〒600-8164 京都府京都市下京区上柳町220番地5,075-708-7436,https://tsuchiya.gorp.jp/
らーめん  かんじん堂熊五郎  京都ポルタ店,飲食店,〒600-8175 京都府京都市下京区烏丸通塩小路下ル東塩小路町902京都駅前地下街ポルタ,075-343-3199,
串かふぇ凡凡屋  京都ポルタ店,飲食店,〒600-8175 京都府京都市下京区烏丸通塩小路下ル東塩小路町902京都駅前地下街ポルタ,075-344-3647,https://kushicafebonbonya.owst.jp/
kanra spa,理容・美容店,〒600-8176 京都府​京都市下京区烏丸通六条下る北町190,075-344-3815,https://www.uds-hotels.com/kanra/kyoto/spa/
カフェチャオプレッソ京都駅店,飲食店,〒600-8215 京都府京都市下京区東塩小路釜殿町３１－１近鉄京都駅構内,075-662-2203,https://ciaopresso.com/shop/
ユニクロ京都駅八条口店,衣料・身の回り品取扱店,〒600-8215 京都府京都市下京区東塩小路高倉町8-3アスティロード京都1F,075-693-5085,http://www.uniqlo.com
粋花KYK京都店,飲食店,〒600-8215 京都府京都市下京区東塩小路釜殿町３１－１京都駅近鉄名店街みやこみち,075-693-4668,https://www.tonkatu-kyk.co.jp/tonkatu/shopdetail/4/
京都  生そば  もり平,飲食店,〒600-8215 京都府京都市下京区東塩小路釜殿町近鉄銘店街みやこみち,075-661-2462,https://kyoto-soba-morihei.jimdosite.com/
京風中華  ハマムラ  みやこみち近鉄店,飲食店,〒600-8215 京都府京都市下京区東塩小路釜殿町31-1近鉄名店街みやこみち内,075-672-1010,https://hamamura-gr.com
京町家茶屋抹茶亭福寿園,飲食店,〒600-8214 京都府京都市下京区東塩小路高倉町8－3JR東海京都駅構内1階,075-644-5802,
カランコロン京都  京都駅八条口店,雑貨店,〒600-8214 京都府京都市下京区東塩小路高倉町8-3アスティ京都内,075-691-6356,
ニキニキ  アラギャール,その他小売業,〒600-8214 京都府京都市下京区東塩小路高倉町８－３,075-662-8284,
京ぽんと伏水菓蔵,飲食料品店,〒600-8214 京都府京都市下京区東塩小路高倉町8-3JR東海  新幹線京都駅２階  八条小町,075-644-6112,https://www.okashi-wakou.co.jp/
星乃珈琲店アスティ京都店,飲食店,〒600-8214 京都府京都市下京区東塩小路高倉町8-3JR東海京都駅構内,075-748-8656,https://www.hoshinocoffee.com/
京の四季いろどり,飲食店,〒600-8216 京都府京都市下京区東塩小路町577大将軍ビル3階,075-343-9266,https://www.hotpepper.jp/strJ000661055/
カプリチョーザ京都ヨドバシ店,飲食店,〒600-8216 京都府京都市下京区東塩小路町590-2京都ヨドバシビル6階,075-343-3498,https://capricciosa.com/
レジステイ  レセプションカウンター,その他小売業,〒600-8216 京都府京都市下京区東塩小路町544-2ONビル 5階,075-353-7744,
福寿園  京都駅店,その他小売業,〒600-8216 京都府京都市下京区東塩小路町京都駅ビル「京銘菓・名菜処  亰」内,075-365-8723,
Rendes-Vous,その他小売業,〒600-8216 京都府京都市下京区東塩小路町902京都駅前地下街ポルタ,075-352-5611,
おみやげ街道JR京都駅西口,その他小売業,〒600-8216 京都府京都市下京区烏丸通塩小路下ル東塩小路町,075-341-7551,
セブン-イレブンハートインJR京都駅地下東口,コンビニ,〒600-8216 京都府京都市下京区烏丸通塩小路下ル東塩小路町,075-365-3122,
セブン-イレブンハートインJR京都駅西口,コンビニ,〒600-8216 京都府京都市下京区烏丸通塩小路下ル東塩小路町,075-344-3969,
セブン-イレブンハートインJR京都駅中央改札口,コンビニ,〒600-8216 京都府京都市下京区烏丸通塩小路下ル東塩小路町,075-343-5245,
アントレマルシェ京都西口改札内,その他小売業,〒600-8216 京都府京都市下京区烏丸通塩小路下ル東塩小路町,075-352-8550,
紡  Cafe,飲食店,〒600-8216 京都府京都市下京区東塩小路町６８４番地  tissage塩小路  1階,075-352-6400,https://cafe.tsumugi-kyoto.jp/
竹と民芸  駅ビル定家,雑貨店,〒600-8216 京都府京都市下京区東塩小路町１ＪＲ京都駅ビルＢ1Ｆ,075-352-5463,
アビステブティックホテルグランヴィア京都店,その他小売業,〒600-8216 京都府京都市下京区烏丸通塩小路下る東塩小路町901番地,075-344-2003,
志津屋  コトチカ京都店,その他小売業,〒600-8216 京都府京都市下京区東塩小路町地先地下鉄京都駅  コトチカ京都,075-365-1184,
鶴橋風月京都ヨドバシ店,飲食店,〒600-8216 京都府京都市下京区烏丸通七条下ル東塩小路町590-2京都ヨドバシ6F,075-342-3959,https://fugetsu.jp/
実演手打うどん  杵屋  京都ポルタ店,飲食店,〒600-8216 京都府京都市下京区東塩小路町902京都ポルタ地下街B1F,075-343-2562,
コリアンキッチン  シジャン  京都ポルタ店,飲食店,〒600-8216 京都府京都市下京区東塩小路町902京都ポルタ地下街B1F,075-343-3260,
麺匠たか松 京都駅ビル拉麺小路店,飲食店,〒600-8216 京都府京都市下京区東塩小路町901京都駅ビル10階京都拉麺小路内,075-352-0003,https://mensho.net/
ROSE BUD,衣料・身の回り品取扱店,〒600-8216 京都府京都市下京区東塩小路町902京都駅前地下街ポルタ,075-708-5399,
京つけもの西利ポルタ店,飲食料品店,〒600-8216 京都府京都市下京区東塩小路町902番地  ポルタ地下1階京都駅前地下街ポルタ,075-343-2685,https://www.nishiri.co.jp
田ごとポルタ店,飲食店,〒600-8216 京都府京都市下京区東塩小路町902京都駅前地下街ポルタ内,075-343-3921,https://www.kyoto-tagoto.co.jp
マネケンJR京都駅店,その他小売業,〒600-8216 京都府京都市下京区東塩小路町JR京都駅構内,075-352-3163,https://www.manneken.co.jp/
京都タワー,その他サービス業,〒600-8216 京都府京都市下京区 烏丸通七条下る 東塩小路町721-1,075-361-3215,https://www.kyoto-tower.jp/
HIKARI ポルタ店,ドラッグストア・調剤薬局,〒600-8216 京都府京都市下京区烏丸通塩小路下ル東塩小路町９０２京都駅前地下街ポルタ,075-361-2022,http://drug-hikari.co.jp
セブンイレブン京都駅八条口,コンビニ,〒600-8215 京都府京都市下京区東塩小路釜殿町３１－１,075-671-5677,
おそば処  葵,飲食店,〒600-8215 京都府京都市下京区東塩小路釜殿町31-1近鉄名店街  みやこみち,075-661-8998,http://r.gnavi.jp/c9196000/
 土井志ば漬本舗ポルタ店 ,飲食料品店,〒600-8216 京都府京都市下京区東塩小路町９０２京都駅前地下街ポルタ,075-343-2686,https://www.doishibazuke.co.jp/shop/203/
クラフトショップHAYASHI,雑貨店,〒600-8216 京都府京都市下京区東洞院通塩小路上る東塩小路町557,075-371-7424,http://www.hayashi-kyoto.co.jp
サロンウエダ,理容・美容店,〒600-8216 京都府京都市下京区東塩小路町901ＪＲ京都駅ビル地下１階,075-341-5786,https://www.kyotoeki-ueda.com/
デリバリーサービス,その他サービス業,〒600-8216 京都府京都市下京区東塩小路町JR京都駅  八条口構内,075-662-8255,https://delivery-service.jp/
よーじや  京都駅烏丸中央口コーナー,衣料・身の回り品取扱店,〒600-8216 京都府京都市下京区東塩小路町  烏丸中央口,075-353-7811,
よーじや  京都駅八条口コーナー,衣料・身の回り品取扱店,〒600-8216 京都府京都市下京区東塩小路町  ＪＲ東海新幹線京都駅アスティ京都１Ｆ,075-662-1211,
MAGGIORE GRANVIA,その他小売業,〒600-8216 京都府京都市下京区東塩小路町９０１ホテルグランヴィア京都  Ｍ３Ｆ,075-361-7551,
ナチュラルガーデン京都ポルタ店,その他サービス業,〒600-8216 京都府京都市下京区東塩小路町902番地京都駅前地下街ポルタ,075-353-7758,http://natural-garden.jp/6salon/porta.html
おちゃのこさいさい京都タワーサンド店,その他小売業,〒600-8216 京都府京都市下京区東塩小路町721  京都タワー1F,0120-831-314,
